BEER_ID	BEER	ABV	IBU	GRAVITY	COLOR	CATEGORY_ID	CATEGORY_NAME	STYLE_ID	STYLE_NAME
1483	Sweetwater 420 Extra Pale Ale	5.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1485	Sweetwater Georgia Brown	5.1	20	1.011	22	13	Brown Ale	43	English Brown Ale
2001	Sweetwater IPA	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
1484	Sweetwater Sweetwater Blue	4.9	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
2262	Switchback Switchback Ale	5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2264	Tallgrass Buffalo Sweat	5	NULL	NULL	NULL	11	Stout	NULL	NULL
2265	Tallgrass IPA	6.3	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2266	Tallgrass Kold	5	NULL	NULL	NULL	12	Pilsner	NULL	NULL
2267	Tallgrass Oasis	7.2	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
2263	Tallgrass Tallgrass Ale	4.4	NULL	NULL	NULL	13	Brown Ale	NULL	NULL
2268	Telegraph California Ale	6.2	NULL	NULL	NULL	15	Steam Beer	NULL	NULL
2269	Telegraph Golden Wheat Ale	5.0	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2270	Telegraph Gypsy Ale	8	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2271	Telegraph Oatmeal Stout	6.5	NULL	NULL	NULL	11	Stout	NULL	NULL
2272	Telegraph Reserve Wheat Ale	5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2273	Telegraph Rhinoceros	10	NULL	NULL	NULL	14	Barley Wine	NULL	NULL
2274	Telegraph Robust Ale	7.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2275	Telegraph Stock Porter	5.8	NULL	NULL	NULL	23	Porter	NULL	NULL
2276	Telegraph White Ale	4.5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
2277	Telegraph Winter Ale	6.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2278	Tennent Caledonian Tennent's Lager	5	NULL	NULL	NULL	20	Lager	NULL	NULL
1488	Terrapin Big Hoppy Monster	8.3	32	1.012	13	29	Amber	1	American Amber / Red Ale
1487	Terrapin Coffee Oatmeal Imperial Stout	8.1	70	1.024	35	11	Stout	7	American Double / Imperial Stout
2002	Terrapin Gamma Ray	11	50	1.022	20	14	Barley Wine	20	Wheatwine
1489	Terrapin Golden Ale	5	18	1.009	4	17	Cream Ale	17	Cream Ale
1490	Terrapin Hop Karma Brown IPA	6	32	1.012	27	13	Brown Ale	4	American Brown Ale
2003	Terrapin Hopsecutioner	7.2	50	1.014	11	10	India Pale Ale	8	American IPA
1491	Terrapin Rye Pale Ale	5.3	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1492	Terrapin Rye Squared	9.5	50	1.014	11	10	India Pale Ale	8	American IPA
1128	The Bruery 2 Turtle Doves	12	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1129	The Bruery Autumn Maple	10.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
2279	The Bruery Black Tuesday	19.5	NULL	NULL	NULL	11	Stout	NULL	NULL
1130	The Bruery Hottenroth Berliner Weisse	3.1	7	1.004	3	26	Wheat Beer	60	Berliner Weissbier
1131	The Bruery Mischief	8.5	28	1.011	4	36	Strong Ale	25	Belgian Strong Pale Ale
1132	The Bruery Orchard White	5.7	15	1.01	3	26	Wheat Beer	38	Witbier
2004	The Bruery Saison Rue	8.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1602	Theakston Old Peculier	5.7	45	1.019	16	38	Old Ale	55	Old Ale
588	Thiriez Amber	5.8	15	1.012	12	35	Biere de Garde	27	Bière de Garde
589	Thiriez Biere De Noel	5.8	25	1.016	17	13	Brown Ale	57	Winter Warmer
590	Thiriez Blonde	6	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
591	Thiriez Extra	4.5	NULL	NULL	NULL	24	Saison	NULL	NULL
2005	Thirsty Dog Old Leghumper	6.7	35	1.014	29	23	Porter	11	American Porter
1493	Thirsty Dog Siberian Night	9	70	1.024	35	11	Stout	56	Russian Imperial Stout
592	Thomas Hooker American Pale Ale	?	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
593	Thomas Hooker Blonde Ale	5	18	1.009	4	17	Cream Ale	17	Cream Ale
594	Thomas Hooker Hop Meadow IPA	6.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
1494	Thomas Hooker Imperial Porter	7.8	35	1.014	29	23	Porter	11	American Porter
595	Thomas Hooker Irish Red	5.3	22	1.011	14	29	Amber	69	Irish Red Ale
1495	Thomas Hooker Liberator	8	21	1.02	16	16	Bock Beer	87	Doppelbock
596	Thomas Hooker Octoberfest Lager	?	NULL	NULL	NULL	42	Marzen	NULL	NULL
1496	Thomas Hooker Old Marley	10	85	1.022	14	14	Barley Wine	2	American Barleywine
597	Thomas Hooker Watermelon Ale	4.5	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
1497	Three Floyds Alpha King	6	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
2006	Three Floyds Alpha Klaus	6	35	1.014	29	23	Porter	11	American Porter
1498	Three Floyds Behemoth	12.5	85	1.022	14	14	Barley Wine	2	American Barleywine
2007	Three Floyds Black Sun Stout	6.5	37	1.009	32	11	Stout	68	Irish Dry Stout
2008	Three Floyds Brian Boru	5.5	22	1.011	14	8	Misc	69	Irish Red Ale
1499	Three Floyds Dark Lord	15	70	1.024	35	11	Stout	56	Russian Imperial Stout
1500	Three Floyds Dreadnaught	9.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1501	Three Floyds Gumballhead	4.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1502	Three Floyds Pride and Joy	6.5	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
2009	Three Floyds Rabbid Rabbit	7.4	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1503	Three Floyds Robert the Bruce	6.5	18	1.012	13	25	Scottish Style Ale	72	Scottish Ale
2061	Timmermans Bourgogne Des Flandres	5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2060	Timmermans Bourgogne Des Flandres Blonde	6	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2059	Timmermans Bourgogne Des Flandres Brune	5.2	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2033	Tommyknocker Butt Head	8.2	21	1.02	16	16	Bock Beer	87	Doppelbock
2034	Tommyknocker Imperial Nut Brown Ale	9.8	32	1.012	27	13	Brown Ale	4	American Brown Ale
2035	Tommyknocker Maple Nut Brown Ale	4.5	32	1.012	27	13	Brown Ale	4	American Brown Ale
2280	Tooheys Tooheys New	4.6	NULL	NULL	NULL	20	Lager	NULL	NULL
1634	Traquair House Ale	7.2	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
1633	Traquair Jacobite Ale	8	26	1.035	19	25	Scottish Style Ale	71	Scotch Ale / Wee Heavy
2281	Tri-City Brownhoist Nut Brown Ale	4.8	NULL	NULL	NULL	13	Brown Ale	NULL	NULL
2282	Tri-City Fortunato	7.5	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
2283	Tri-City Giant Slayer	8.5	NULL	NULL	NULL	11	Stout	NULL	NULL
2010	Troegs Dead Reckoning Porter	5.8	35	1.014	29	23	Porter	11	American Porter
1506	Troegs Dreamweaver Wheat	4.8	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1507	Troegs HopBack Amber	6	32	1.012	13	29	Amber	1	American Amber / Red Ale
1508	Troegs JavaHead Stout	7.5	33	1.015	32	11	Stout	54	Oatmeal Stout
2012	Troegs Mad Elf	11	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1509	Troegs Nugget Nectar	7.5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1510	Troegs Pale Ale	5.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1511	Troegs Rugged Trail	4.4	20	1.011	22	13	Brown Ale	43	English Brown Ale
2011	Troegs The Flying Mouflan	9.3	85	1.022	14	14	Barley Wine	2	American Barleywine
1512	Troegs Troegenator	8.2	21	1.02	16	16	Bock Beer	87	Doppelbock
1513	Tsingtao Tsingtao	4.8	10	1.006	3	20	Lager	74	American Adjunct Lager
2284	Tuckerman 6288 Stout	5.9	NULL	NULL	NULL	11	Stout	NULL	NULL
2285	Tuckerman Headwall Alt	4.75	NULL	NULL	NULL	38	Old Ale	NULL	NULL
2286	Tuckerman Pale Ale	5.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
2221	Turk Tuborg Skol Beer	0	NULL	NULL	NULL	20	Lager	NULL	NULL
603	Two Brothers Bonfire Dunkle Weisse	6.2	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
604	Two Brothers Cane and Ebel	7	22	1.012	17	45	Specialty Grain	19	Rye Beer
1520	Two Brothers Domain DuPage	5.9	15	1.012	12	35	Biere de Garde	27	Bière de Garde
1521	Two Brothers Heavy Handed IPA	5.7	50	1.014	11	10	India Pale Ale	8	American IPA
1522	Two Brothers Hop Juice	9.9	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
605	Two Brothers Monarch White Beer	4.5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
1523	Two Brothers Northwind	8.5	70	1.024	35	11	Stout	56	Russian Imperial Stout
606	Two Brothers Red Eye Coffee Porter	9.2	NULL	NULL	NULL	23	Porter	NULL	NULL
1417	Two Brothers The Bitter End	5.1	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1524	Two Brothers The Bitter End	5.1	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1525	Tyranena Bitter Woman IPA	5.75	50	1.014	11	10	India Pale Ale	8	American IPA
607	Tyranena Devil Over  A Barrel	8	NULL	NULL	NULL	23	Porter	NULL	NULL
608	Tyranena Dirty Old Man	7.9	NULL	NULL	NULL	23	Porter	NULL	NULL
609	Tyranena High-Class Broad	?	NULL	NULL	NULL	13	Brown Ale	NULL	NULL
1526	Tyranena Hop Whore	?	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1527	Tyranena Rocky's Revenge	6	32	1.012	27	13	Brown Ale	4	American Brown Ale
610	Tyranena Scurvy	?	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
611	Tyranena Sheep Shagger Scotch Ale	7.7	NULL	NULL	NULL	25	Scottish Style Ale	NULL	NULL
612	Tyranena Stickin' It To The Man	6.5	NULL	NULL	NULL	10	India Pale Ale	NULL	NULL
613	Tyranena The Devil Made Me Do It	7.5	NULL	NULL	NULL	23	Porter	NULL	NULL
614	Tyranena Three Beaches Honey Blonde	?	NULL	NULL	NULL	30	Blonde	NULL	NULL
1819	Uinta Brewing Blue Sky Pilsener	4	40	1.015	5	12	Pilsner	82	Czech Pilsener
1820	Uinta Brewing Cutthroat Pale Ale	4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1821	Uinta Brewing Summer Solstice Ale	4	25	1.009	4	39	Kolsch	65	Kölsch
615	Unibroue 17	10	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
756	Unibroue Blanche De Chambly	5	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
757	Unibroue Chambly Noire	6.2	25	1.015	16	8	Misc	21	Belgian Dark Ale
758	Unibroue Don de Dieu	9	28	1.011	4	31	Pale Ale	25	Belgian Strong Pale Ale
759	Unibroue Éphémère Apple	5.5	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
760	Unibroue La Fin Du Monde	9	30	1.011	6	9	Tripel	37	Tripel
764	Unibroue La Terrible	10.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
761	Unibroue Maudite	8	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
762	Unibroue Quelque Chose	8	NULL	NULL	NULL	44	Fruit/Vegetable	NULL	NULL
1848	Unibroue Raftman	5.5	25	1.012	11	31	Pale Ale	23	Belgian Pale Ale
763	Unibroue Seigneuriale	7.5	28	1.011	4	31	Pale Ale	25	Belgian Strong Pale Ale
765	Unibroue Trois Pistoles	9	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
2036	United Breweries Kingfisher Premium Lager	4.8	10	1.006	3	20	Lager	78	American Pale Lager
616	Urthel Hibernus Quentum	9	30	1.011	6	9	Tripel	37	Tripel
617	Urthel Hop-it	9.5	55	1.014	11	10	India Pale Ale	22	Belgian IPA
1529	Urthel Saisonnière	6	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
618	Urthel Samaranth	11	NULL	NULL	NULL	34	Quad	NULL	NULL
1528	Urthel Vlaemse Bock	7.5	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1122	Van den Bossche Buffalo Belgian Bitter	8.5	55	1.014	11	10	India Pale Ale	22	Belgian IPA
1123	Van den Bossche Buffalo Belgian Stout	9	28	1.017	17	36	Strong Ale	24	Belgian Strong Dark Ale
1124	Van den Bossche Pater Lieven Tripel	8	30	1.011	6	9	Tripel	37	Tripel
2287	Van Honsebrouck Bacchus	4.5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2288	Van Honsebrouck Brigand	9	NULL	NULL	NULL	36	Strong Ale	NULL	NULL
1616	Van Honsebrouck Kasteel Blonde	11	30	1.011	6	9	Tripel	37	Tripel
1615	Van Honsebrouck Kasteel Bruin	11	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1614	Van Honsebrouck Kasteel Rouge	8	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
2289	Van Honsebrouck St. Louis Gueuze Fond Tradition	5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2291	Van Honsebrouck St. Louis Kriek	4.5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2292	Van Honsebrouck St. Louis Pêche	3.5	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2290	Van Honsebrouck St. Louis Premium Framboise	2.8	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
2293	Van Honsebrouck St. Louis Premium Kriek	3.2	NULL	NULL	NULL	32	Wild Ale	NULL	NULL
1530	Van Steenberge Augustijn	8	30	1.011	6	9	Tripel	37	Tripel
1531	Van Steenberge Bios Kriek	5	5	1.005	5	44	Fruit/Vegetable	33	Lambic - Fruit
109	Van Steenberge Bornem Double	8	20	1.013	13	33	Dubbel	28	Dubbel
110	Van Steenberge Bornem Triple	9	30	1.011	6	9	Tripel	37	Tripel
1532	Van Steenberge Bruegel	5.2	25	1.012	11	30	Blonde	23	Belgian Pale Ale
257	Van Steenberge Gulden Draak	10.5	28	1.017	17	9	Tripel	24	Belgian Strong Dark Ale
1969	Van Steenberge Monk's Café	5.5	15	1.015	19	32	Wild Ale	30	Flanders Oud Bruin
1356	Van Steenberge Piraat	10.5	55	1.014	11	10	India Pale Ale	22	Belgian IPA
1125	Verhaeghe Duchesse de Bourgogne	6.2	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
1126	Verhaeghe Echt Kriekenbier	6.8	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
1127	Verhaeghe Vichtenaar	5.1	18	1.007	13	32	Wild Ale	31	Flanders Red Ale
33	Victory Baltic Thunder	8.5	30	1.02	23	23	Porter	39	Baltic Porter
1533	Victory Festbier	5.6	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
36	Victory Golden Monkey	9.5	30	1.011	6	9	Tripel	37	Tripel
31	Victory Helios	7.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
29	Victory Hop Wallop	8.5	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1534	Victory HopDevil	6.7	50	1.014	11	10	India Pale Ale	8	American IPA
1535	Victory Moonglow Weizenbock	8.7	22	1.019	19	16	Bock Beer	67	Weizenbock
1536	Victory Old Horizontal	11	85	1.022	14	14	Barley Wine	2	American Barleywine
32	Victory Prima Pils	5.3	35	1.01	4	12	Pilsner	90	German Pilsener
34	Victory St. Boisterous	7.4	28	1.015	8	16	Bock Beer	92	Maibock / Helles Bock
37	Victory St. Victorious	8.5	21	1.02	16	16	Bock Beer	87	Doppelbock
1537	Victory Storm King	9.1	70	1.024	35	11	Stout	56	Russian Imperial Stout
2013	Victory Sunrise Weiss	5.7	12	1.012	5	26	Wheat Beer	63	Hefeweizen
35	Victory Ten Years Alt	8.5	38	1.013	16	38	Old Ale	59	Altbier
1539	Victory V Lager	5.2	19	1.01	4	20	Lager	94	Munich Helles Lager
1538	Victory V Twelve	12	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1540	Victory Whirlwind	5	15	1.01	3	26	Wheat Beer	38	Witbier
30	Victory Wild Devil Ale	6.7	55	1.014	11	32	Wild Ale	22	Belgian IPA
1955	Victory Yakima Glory	8.7	55	1.014	25	8	Misc	104	Black IPA / Cascadian Dark Ale
619	Voodoo Big Black Voodoo Daddy	12	NULL	NULL	NULL	11	Stout	NULL	NULL
1541	Voodoo Black Magick	15	70	1.024	35	11	Stout	7	American Double / Imperial Stout
620	Voodoo Gran Met	9.5	15	1.012	12	35	Biere de Garde	27	Bière de Garde
621	Voodoo Love Child	9.5	NULL	NULL	NULL	35	Biere de Garde	NULL	NULL
1542	Voodoo Pilzilla	6.7	30	1.012	5	12	Pilsner	91	Keller Bier / Zwickel Bier
622	Voodoo White Magick Of The Sun	6	NULL	NULL	NULL	26	Wheat Beer	NULL	NULL
623	Voodoo Wynona's Big Brown Ale	7.2	32	1.012	27	13	Brown Ale	4	American Brown Ale
1543	Wachusett Blueberry	4.4	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
1544	Wachusett Green Monsta	6.4	85	1.02	13	36	Strong Ale	13	American Strong Ale
1545	Wachusett IPA	5.6	50	1.014	11	10	India Pale Ale	8	American IPA
1546	Warsteiner Premium Dunkel	4.9	23	1.013	21	20	Lager	93	Munich Dunkel Lager
1547	Warsteiner Premium Verum	4.8	35	1.01	4	12	Pilsner	90	German Pilsener
2014	Weihenstephaner Festbier	5.8	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1548	Weihenstephaner Hefeweissbier	5.4	12	1.012	5	26	Wheat Beer	63	Hefeweizen
1549	Weihenstephaner Hefeweissbier Dunkel	5.3	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1550	Weihenstephaner Korbinian	7.4	21	1.02	16	16	Bock Beer	87	Doppelbock
1551	Weihenstephaner Kristallweissbier	5.4	12	1.01	3	26	Wheat Beer	64	Kristalweizen
1552	Weihenstephaner Original Premium	5.1	19	1.01	4	20	Lager	94	Munich Helles Lager
2015	Weihenstephaner Vitus	7.7	22	1.019	19	16	Bock Beer	67	Weizenbock
1832	Wells Banana Bread Beer	5.2	13	1.012	8	44	Fruit/Vegetable	101	Fruit / Vegetable Beer
2294	Wells Wells Bombardier	5.2	NULL	NULL	NULL	28	Bitter	NULL	NULL
625	Weltenburger Anno 1050	5.5	NULL	NULL	NULL	42	Marzen	NULL	NULL
1553	Weltenburger Asam Bock	6.9	21	1.02	16	16	Bock Beer	87	Doppelbock
1554	Weltenburger Barock Dunkel	4.7	23	1.013	21	20	Lager	93	Munich Dunkel Lager
1555	Weltenburger Barock Hell	5.6	19	1.01	4	20	Lager	94	Munich Helles Lager
624	Weltenburger Hefe-Weissbier Dunkel	5.3	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1556	Weltenburger Hefe-Weizen Dunkel	5.3	13	1.012	18	26	Wheat Beer	61	Dunkelweizen
1557	Weltenburger Hefe-Weizen Hell	5.4	12	1.012	5	26	Wheat Beer	63	Hefeweizen
626	Weltenburger Urtyp Hell	4.9	19	1.01	4	20	Lager	94	Munich Helles Lager
1558	Weltenburger Winter-Traum	5.2	23	1.014	11	42	Marzen	95	Märzen / Oktoberfest
1559	Westmalle Dubbel	7	20	1.013	13	33	Dubbel	28	Dubbel
1560	Westmalle Tripel	9.5	30	1.011	6	9	Tripel	37	Tripel
1656	Westvleteren Westvleteren 12	10.2	28	1.017	17	34	Quad	35	Quadrupel (Quad)
1657	Westvleteren Westvleteren 8	8	20	1.013	13	33	Dubbel	28	Dubbel
1658	Westvleteren Westvleteren Blond	5.8	25	1.012	11	30	Blonde	23	Belgian Pale Ale
1561	Weyerbacher Blithering Idiot	11.1	52	1.024	15	14	Barley Wine	41	English Barleywine
1562	Weyerbacher Double Simcoe IPA	9	90	1.017	12	10	India Pale Ale	6	American Double / Imperial IPA
1563	Weyerbacher Heresy	8	70	1.024	35	11	Stout	56	Russian Imperial Stout
1564	Weyerbacher Hops Infusion	6.2	50	1.014	11	10	India Pale Ale	8	American IPA
1565	Weyerbacher Imperial Pumpkin Ale	8	20	1.015	15	44	Fruit/Vegetable	18	Pumpkin Ale
1566	Weyerbacher Insanity	11.1	52	1.024	15	14	Barley Wine	41	English Barleywine
1567	Weyerbacher Merry Monks' Ale	9.3	30	1.011	6	9	Tripel	37	Tripel
1568	Weyerbacher Old Heathen	8	70	1.024	35	11	Stout	56	Russian Imperial Stout
2016	Weyerbacher Quad	11.8	28	1.017	17	34	Quad	35	Quadrupel (Quad)
2017	Weyerbacher Winter Ale	5.6	25	1.016	17	36	Strong Ale	57	Winter Warmer
1569	Widmer Brothers Broken Halo IPA	6	50	1.014	11	10	India Pale Ale	8	American IPA
1570	Widmer Brothers Brrr	7.2	25	1.016	17	36	Strong Ale	57	Winter Warmer
1571	Widmer Brothers Cherry Oak Doppelbock	9	21	1.02	16	16	Bock Beer	87	Doppelbock
1572	Widmer Brothers Drifter Pale Ale	5.7	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1573	Widmer Brothers Drop Top Amber	5	32	1.012	13	29	Amber	1	American Amber / Red Ale
1574	Widmer Brothers Hefeweizen	4.9	13	1.01	3	26	Wheat Beer	10	American Pale Wheat Ale
1575	Widmer Brothers Okto	5.5	38	1.013	16	38	Old Ale	59	Altbier
1576	Widmer Brothers Snow Plow	5.5	30	1.019	35	11	Stout	53	Milk / Sweet Stout
2295	William Bull William's Pale Ale	4.5	NULL	NULL	NULL	31	Pale Ale	NULL	NULL
1957	Williams Brothers Alba Scots Pine Ale	7.5	2	1.013	10	8	Misc	73	Scottish Gruit / Ancient Herbed Ale
1577	Wychwood Fiddler's Elbow	5.2	30	1.01	9	31	Pale Ale	46	English Pale Ale
1578	Wychwood Hobgoblin	5.2	20	1.011	22	13	Brown Ale	43	English Brown Ale
1579	Wychwood Scarecrow	4.7	30	1.01	9	31	Pale Ale	46	English Pale Ale
1580	Wychwood WychCraft	4.5	30	1.01	9	31	Pale Ale	46	English Pale Ale
1683	Yards Brawler	4.2	18	1.01	19	37	Mild	44	English Dark Mild Ale
1684	Yards Extra Special Ale	6.3	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1685	Yards General Washington's Tavern Porter	7	27	1.011	25	23	Porter	48	English Porter
1686	Yards India Pale Ale	7	50	1.014	11	10	India Pale Ale	45	English India Pale Ale (IPA)
1687	Yards Love Stout	5	38	1.01	33	11	Stout	49	English Stout
1688	Yards Philadelphia Pale Ale	4.3	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1690	Yards Saison	6.5	25	1.007	9	24	Saison	36	Saison / Farmhouse Ale
1689	Yards Thomas Jefferson's Tavern Ale	8	26	1.02	17	36	Strong Ale	50	English Strong Ale
2018	Young's Oatmeal Stout	5.2	33	1.015	32	11	Stout	54	Oatmeal Stout
2019	Young's Old Nick	7.2	52	1.024	15	14	Barley Wine	41	English Barleywine
1583	Youngs Double Chocolate Stout	5.2	30	1.019	35	11	Stout	53	Milk / Sweet Stout
1581	Youngs Special London Ale	6.4	40	1.013	12	28	Bitter	51	Extra Special / Strong Bitter (ESB)
1582	Youngs Waggledance	5	30	1.01	9	31	Pale Ale	46	English Pale Ale
1584	Yuengling Black and Tan	4.7	25	1.012	25	20	Lager	15	Black & Tan
1586	Yuengling Light Lager	3.4	10	1.001	3	20	Lager	80	Light Lager
1587	Yuengling Lord Chesterfield Ale	5.4	37	1.012	9	31	Pale Ale	9	American Pale Ale (APA)
1588	Yuengling Porter	4.7	35	1.014	29	23	Porter	11	American Porter
1589	Yuengling Premium Beer	4.4	10	1.006	3	20	Lager	78	American Pale Lager
1585	Yuengling Traditional Lager	4.4	32	1.01	17	29	Amber	75	American Amber / Red Lager
2038	Zywiec Breweries Zywiec Beer	5.7	12	1.006	3	20	Lager	84	Euro Pale Lager
2037	Zywiec Breweries Zywiec Porter	9.5	30	1.02	23	23	Porter	39	Baltic Porter
